#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PDIA6	LMAN2	4447225	4437954	9606.ENSP00000385385	9606.ENSP00000303366	0	0	0	0	0.237	0.393	0	0.108	0.551
NDUFA3	ATP5H	4448964	4437775	9606.ENSP00000418438	9606.ENSP00000301587	0	0	0	0	0.313	0	0	0.373	0.551
ATP5G2	UQCRFS1	4446264	4438219	9606.ENSP00000377878	9606.ENSP00000306397	0	0	0	0	0.322	0	0	0.364	0.551
LARP4B	MRPL51	4451715	4433450	9606.ENSP00000482767	9606.ENSP00000229238	0	0	0	0	0.086	0	0	0.528	0.550
RPL8	GLTSCR2	4435108	4433999	9606.ENSP00000262584	9606.ENSP00000246802	0	0	0	0	0.248	0.414	0	0.060	0.550
SRSF10	SNRPB2	4449097	4433966	9606.ENSP00000420195	9606.ENSP00000246071	0	0	0	0	0.187	0.299	0	0.272	0.549
CNOT6L	GADD45B	4449311	4432865	9606.ENSP00000424896	9606.ENSP00000215631	0	0	0	0	0	0.549	0	0	0.549
HIGD1A	SRP9	4448007	4438111	9606.ENSP00000398064	9606.ENSP00000305230	0	0	0	0	0.549	0	0	0	0.549
ING3	ASF1A	4439378	4433475	9606.ENSP00000320566	9606.ENSP00000229595	0	0	0	0	0.061	0.050	0	0.535	0.549
PTPN22	RSBN1	4442291	4434879	9606.ENSP00000352833	9606.ENSP00000261441	0	0	0	0	0.051	0	0	0.542	0.547
RHEB	GABARAPL2	4435025	4432616	9606.ENSP00000262187	9606.ENSP00000037243	0	0	0	0	0.063	0.050	0	0.530	0.545
HINT1	NDUFS6	4438030	4436114	9606.ENSP00000304229	9606.ENSP00000274137	0	0	0	0	0.544	0	0	0	0.544
AEBP2	SYAP1	4446866	4445333	9606.ENSP00000381840	9606.ENSP00000369500	0	0	0	0	0.061	0	0	0.535	0.544
C14orf2	NDUFA1	4448197	4443745	9606.ENSP00000401770	9606.ENSP00000360492	0	0	0	0	0.453	0	0	0.201	0.544
VMP1	GABARAPL2	4435047	4432616	9606.ENSP00000262291	9606.ENSP00000037243	0	0	0	0	0.105	0	0	0.511	0.543
CCT4	NHP2	4446274	4436148	9606.ENSP00000377958	9606.ENSP00000274606	0	0	0.250	0	0.365	0	0	0.117	0.543
TRA2B	FUBP1	4448854	4443616	9606.ENSP00000416959	9606.ENSP00000359804	0	0	0	0	0.379	0	0	0.294	0.543
DOCK8	WIPF1	4447871	4446038	9606.ENSP00000394888	9606.ENSP00000376330	0	0	0	0	0.123	0	0	0.498	0.542
SYNCRIP	C14orf166	4443358	4434928	9606.ENSP00000358635	9606.ENSP00000261700	0	0	0	0	0.348	0.140	0	0.249	0.542
BCL11B	LCK	4441965	4440823	9606.ENSP00000349723	9606.ENSP00000337825	0	0	0	0	0.221	0.080	0	0.411	0.541
G3BP1	SYNCRIP	4446228	4443358	9606.ENSP00000377681	9606.ENSP00000358635	0	0	0	0	0.298	0.118	0	0.319	0.541
ADAR	DHX9	4443107	4442908	9606.ENSP00000357459	9606.ENSP00000356520	0	0	0	0	0.115	0.220	0	0.389	0.541
NDUFS6	PHPT1	4436114	4434025	9606.ENSP00000274137	9606.ENSP00000247665	0	0	0	0	0.541	0	0	0	0.541
HIF1A	UBE2I	4449842	4441792	9606.ENSP00000437955	9606.ENSP00000348056	0	0	0	0	0	0.454	0	0.193	0.540
KIAA0226	GABARAPL2	4437267	4432616	9606.ENSP00000296343	9606.ENSP00000037243	0	0	0	0	0	0	0	0.540	0.540
MARCKS	ADD3	4451269	4441824	9606.ENSP00000478061	9606.ENSP00000348381	0	0	0	0	0	0	0	0.539	0.539
RAN	PSMA2	4450191	4433278	9606.ENSP00000446215	9606.ENSP00000223321	0	0	0	0	0.539	0	0	0	0.539
LARP4B	SS18L2	4451715	4448159	9606.ENSP00000482767	9606.ENSP00000401115	0	0	0	0	0	0	0	0.539	0.539
RPL10A	SNRPA1	4444285	4434347	9606.ENSP00000363018	9606.ENSP00000254193	0	0	0	0	0.525	0	0	0.069	0.538
UBE2J1	RANBP2	4450351	4436527	9606.ENSP00000451261	9606.ENSP00000283195	0	0	0	0	0.064	0.375	0	0.273	0.538
DHX9	CPSF6	4442908	4435722	9606.ENSP00000356520	9606.ENSP00000266679	0	0	0	0	0.526	0	0	0.064	0.537
SOD2	MRPS6	4450194	4446909	9606.ENSP00000446252	9606.ENSP00000382250	0	0	0	0	0.171	0.386	0	0.162	0.536
SOD1	PSMA2	4435927	4433278	9606.ENSP00000270142	9606.ENSP00000223321	0	0	0	0	0.390	0	0	0.271	0.536
SYNCRIP	PSMA2	4443358	4433278	9606.ENSP00000358635	9606.ENSP00000223321	0	0	0	0	0.535	0	0	0	0.535
SS18L2	BRD2	4448159	4446390	9606.ENSP00000401115	9606.ENSP00000378704	0	0	0	0	0.063	0	0	0.525	0.535
COX20	COX6A1	4448412	4433467	9606.ENSP00000406327	9606.ENSP00000229379	0	0	0	0	0.062	0	0	0.524	0.535
ADAR	SFPQ	4443107	4441968	9606.ENSP00000357459	9606.ENSP00000349748	0	0	0	0	0.112	0	0	0.497	0.535
PDIA6	CCT7	4447225	4434598	9606.ENSP00000385385	9606.ENSP00000258091	0	0	0	0	0.243	0.051	0	0.403	0.534
SOD2	HSPA1A	4450194	4444600	9606.ENSP00000446252	9606.ENSP00000364802	0	0	0	0	0.081	0	0	0.513	0.533
HSPA1A	SOD1	4444600	4435927	9606.ENSP00000364802	9606.ENSP00000270142	0	0	0	0	0.053	0.128	0	0.479	0.533
UBE2L3	RANBP2	4448147	4436527	9606.ENSP00000400906	9606.ENSP00000283195	0	0	0	0	0.064	0.375	0	0.267	0.533
NDUFC1	ATP5E	4449976	4433873	9606.ENSP00000441126	9606.ENSP00000243997	0	0	0	0	0.374	0	0	0.282	0.532
ATP5G3	RPL8	4436602	4435108	9606.ENSP00000284727	9606.ENSP00000262584	0.059	0	0	0	0.195	0	0	0.431	0.532
HINT1	ATP5H	4438030	4437775	9606.ENSP00000304229	9606.ENSP00000301587	0	0	0	0	0.338	0	0	0.321	0.531
TCL1A	UBE2B	4447199	4435585	9606.ENSP00000385036	9606.ENSP00000265339	0	0	0	0	0	0	0	0.531	0.531
PRPF39	C14orf166	4441785	4434928	9606.ENSP00000348010	9606.ENSP00000261700	0	0	0	0	0.068	0	0	0.518	0.531
DDX17	PDCD4	4446598	4436360	9606.ENSP00000380033	9606.ENSP00000280154	0	0	0	0	0.081	0.195	0	0.417	0.531
RAB7A	CHMP2B	4435545	4435315	9606.ENSP00000265062	9606.ENSP00000263780	0	0	0	0	0.063	0.110	0	0.483	0.531
FNBP1	WIPF1	4448700	4446038	9606.ENSP00000413625	9606.ENSP00000376330	0	0	0	0	0.069	0.084	0	0.494	0.531
FUBP1	SRSF6	4443616	4433875	9606.ENSP00000359804	9606.ENSP00000244020	0	0	0	0	0.391	0.090	0	0.220	0.530
EIF3M	PSMD8	4449770	4432854	9606.ENSP00000436049	9606.ENSP00000215071	0	0	0	0	0.527	0	0	0.046	0.529
CHD4	SETX	4441937	4433294	9606.ENSP00000349508	9606.ENSP00000224140	0.043	0	0	0	0.107	0.082	0	0.470	0.529
TOP2B	RANBP2	4447941	4436527	9606.ENSP00000396704	9606.ENSP00000283195	0	0	0	0	0.132	0.454	0	0.085	0.528
ANAPC11	ATP5E	4441990	4433873	9606.ENSP00000349957	9606.ENSP00000243997	0	0	0	0	0.493	0	0	0.108	0.528
FKBP1A	EIF4EBP2	4446979	4444135	9606.ENSP00000383003	9606.ENSP00000362314	0	0	0	0	0.061	0	0	0.517	0.527
USP8	CHMP2B	4446553	4435315	9606.ENSP00000379721	9606.ENSP00000263780	0	0	0	0	0.122	0.351	0	0.236	0.527
SERP1	DNAJB11	4449084	4448735	9606.ENSP00000420076	9606.ENSP00000414398	0	0	0	0	0.126	0	0	0.480	0.526
ADAR	CPSF6	4443107	4435722	9606.ENSP00000357459	9606.ENSP00000266679	0	0	0	0	0.099	0	0	0.493	0.525
ALYREF	WDR43	4449181	4447102	9606.ENSP00000421592	9606.ENSP00000384302	0	0	0	0	0.525	0	0	0	0.525
PSMB9	RNF181	4444464	4438269	9606.ENSP00000363993	9606.ENSP00000306906	0	0	0	0	0.111	0.483	0	0.050	0.525
APRT	MDH2	4445041	4439895	9606.ENSP00000367615	9606.ENSP00000327070	0	0	0	0	0.145	0	0	0.466	0.525
TBCA	PSMA2	4438215	4433278	9606.ENSP00000306362	9606.ENSP00000223321	0	0	0	0	0.524	0	0	0	0.524
IRF8	STAT3	4435834	4435468	9606.ENSP00000268638	9606.ENSP00000264657	0	0	0	0	0.061	0	0	0.514	0.524
SAFB	SRSF6	4450849	4433875	9606.ENSP00000467423	9606.ENSP00000244020	0	0	0	0	0.321	0.185	0	0.209	0.524
EIF3I	NHP2	4444219	4436148	9606.ENSP00000362688	9606.ENSP00000274606	0	0	0	0	0.345	0.262	0	0.092	0.522
ILF2	SNRPA1	4442589	4434347	9606.ENSP00000355011	9606.ENSP00000254193	0	0	0	0	0.522	0	0	0	0.522
EIF3I	PTP4A1	4444219	4443595	9606.ENSP00000362688	9606.ENSP00000359685	0	0	0	0	0	0.522	0	0	0.522
RPL10A	GLTSCR2	4444285	4433999	9606.ENSP00000363018	9606.ENSP00000246802	0	0	0	0	0.332	0.314	0	0	0.522
MAF	FOSL2	4439893	4435485	9606.ENSP00000327048	9606.ENSP00000264716	0	0	0	0	0.061	0.055	0	0.505	0.522
STRAP	EIF3I	4447735	4444219	9606.ENSP00000392270	9606.ENSP00000362688	0	0	0.348	0.666	0.269	0	0	0.801	0.520
HINT1	ENO1	4438030	4433634	9606.ENSP00000304229	9606.ENSP00000234590	0.045	0	0	0	0.143	0.363	0	0.189	0.520
EIF1AX	CCT7	4445241	4434598	9606.ENSP00000368927	9606.ENSP00000258091	0	0	0	0	0.211	0	0	0.417	0.520
NDUFC1	ATP5C1	4449976	4441891	9606.ENSP00000441126	9606.ENSP00000349142	0	0	0	0	0.353	0	0	0.287	0.519
UQCRQ	APOBEC3C	4445100	4442655	9606.ENSP00000367939	9606.ENSP00000355340	0	0	0	0	0.229	0.370	0	0.090	0.519
RNF7	HSPB11	4436081	4432757	9606.ENSP00000273480	9606.ENSP00000194214	0	0	0	0	0.062	0.411	0	0.198	0.518
CCL4	IRF8	4451651	4435834	9606.ENSP00000482259	9606.ENSP00000268638	0	0	0	0	0.343	0	0	0.295	0.518
TOMM20	SARNP	4442701	4440807	9606.ENSP00000355566	9606.ENSP00000337632	0	0	0	0	0.516	0	0	0	0.516
APRT	RPL8	4445041	4435108	9606.ENSP00000367615	9606.ENSP00000262584	0	0	0	0	0.329	0	0	0.307	0.515
HSPA1A	CCT7	4444600	4434598	9606.ENSP00000364802	9606.ENSP00000258091	0.045	0	0	0	0.165	0.262	0	0.274	0.515
EIF4E	HSPA4	4449328	4437917	9606.ENSP00000425561	9606.ENSP00000302961	0	0	0	0	0.088	0.157	0	0.420	0.515
EIF3M	NHP2	4449770	4436148	9606.ENSP00000436049	9606.ENSP00000274606	0	0	0	0	0.217	0.405	0	0	0.514
FKBP1A	TAGLN2	4446979	4443033	9606.ENSP00000383003	9606.ENSP00000357076	0	0	0	0	0.117	0.461	0	0.062	0.514
BCL11B	CHD4	4441965	4441937	9606.ENSP00000349723	9606.ENSP00000349508	0	0	0	0	0	0.413	0	0.203	0.513
DPY30	CEP57	4441561	4439159	9606.ENSP00000345837	9606.ENSP00000317902	0	0	0	0	0.062	0	0	0.502	0.513
KDM5A	ATP5G2	4446946	4446264	9606.ENSP00000382688	9606.ENSP00000377878	0.068	0	0	0	0.228	0.328	0	0.113	0.513
KDM5A	ATP5G3	4446946	4436602	9606.ENSP00000382688	9606.ENSP00000284727	0.068	0	0	0	0.228	0.328	0	0.113	0.513
APRT	RPL10A	4445041	4444285	9606.ENSP00000367615	9606.ENSP00000363018	0.131	0	0	0	0.460	0	0	0	0.511
EIF3M	TBCA	4449770	4438215	9606.ENSP00000436049	9606.ENSP00000306362	0	0	0	0	0.262	0	0	0.365	0.511
CCL4	IRF1	4451651	4433930	9606.ENSP00000482259	9606.ENSP00000245414	0	0	0	0	0.161	0	0	0.441	0.511
CSNK1A1	HSPA4	4449183	4437917	9606.ENSP00000421689	9606.ENSP00000302961	0	0	0	0	0.095	0.352	0	0.232	0.510
UQCRFS1	ATP5E	4438219	4433873	9606.ENSP00000306397	9606.ENSP00000243997	0	0	0	0	0.195	0	0	0.416	0.510
LAMP2	RHEB	4448485	4435025	9606.ENSP00000408411	9606.ENSP00000262187	0	0	0	0	0.061	0.121	0	0.454	0.509
SYAP1	EIF1AX	4445333	4445241	9606.ENSP00000369500	9606.ENSP00000368927	0	0	0	0	0.181	0	0	0.426	0.509
UBE2L3	SOD1	4448147	4435927	9606.ENSP00000400906	9606.ENSP00000270142	0	0	0	0	0.088	0.363	0	0.219	0.507
SMN1	ILF2	4445441	4442589	9606.ENSP00000370083	9606.ENSP00000355011	0	0	0	0	0.110	0	0	0.469	0.507
UBE2L3	HSPA4	4448147	4437917	9606.ENSP00000400906	9606.ENSP00000302961	0	0	0	0	0	0.386	0	0.229	0.506
RGS1	IRF8	4442888	4435834	9606.ENSP00000356429	9606.ENSP00000268638	0	0	0	0	0.336	0	0	0.286	0.506
DOCK8	MOB1A	4447871	4446491	9606.ENSP00000394888	9606.ENSP00000379364	0	0	0	0	0.059	0.166	0	0.420	0.505
SMEK1	CPSF6	4450330	4435722	9606.ENSP00000450864	9606.ENSP00000266679	0	0	0	0	0.163	0.400	0	0.094	0.505
APRT	RAB7A	4445041	4435545	9606.ENSP00000367615	9606.ENSP00000265062	0	0	0	0	0.049	0.501	0	0	0.505
SOD2	PDHB	4450194	4438304	9606.ENSP00000446252	9606.ENSP00000307241	0.046	0	0	0	0.384	0	0	0.225	0.504
IST1	GLTP	4449865	4438982	9606.ENSP00000438399	9606.ENSP00000315263	0	0	0	0	0.504	0	0	0	0.504
EIF4E	DHX9	4449328	4442908	9606.ENSP00000425561	9606.ENSP00000356520	0	0	0	0	0.050	0	0	0.500	0.504
EIF4A3	HNRNPH3	4435883	4435656	9606.ENSP00000269349	9606.ENSP00000265866	0	0	0	0	0.441	0.081	0	0.111	0.504
NHP2	SNRPB2	4436148	4433966	9606.ENSP00000274606	9606.ENSP00000246071	0	0	0	0	0.243	0.330	0	0.102	0.504
MPHOSPH8	ECH1	4442664	4433153	9606.ENSP00000355388	9606.ENSP00000221418	0	0	0	0	0	0	0	0.503	0.503
SFPQ	SNRPA1	4441968	4434347	9606.ENSP00000349748	9606.ENSP00000254193	0	0	0	0	0.279	0.244	0	0.161	0.503
HSPA4	STAT3	4437917	4435468	9606.ENSP00000302961	9606.ENSP00000264657	0	0	0	0	0	0.050	0	0.497	0.502
RSL1D1	RPL8	4450638	4435108	9606.ENSP00000460871	9606.ENSP00000262584	0	0	0	0	0.233	0.378	0	0	0.502
UQCRQ	MRPL33	4445100	4437235	9606.ENSP00000367939	9606.ENSP00000296102	0	0	0	0	0.336	0	0	0.279	0.501
NDUFA1	ATP5G3	4443745	4436602	9606.ENSP00000360492	9606.ENSP00000284727	0	0	0	0	0.315	0	0	0.300	0.501
TOMM20	HSPA4	4442701	4437917	9606.ENSP00000355566	9606.ENSP00000302961	0	0	0	0	0.101	0.064	0	0.455	0.501
PTTG1	SMC4	4446209	4441992	9606.ENSP00000377536	9606.ENSP00000349961	0	0	0	0	0.339	0	0	0.275	0.500
TERF2IP	NHP2	4437630	4436148	9606.ENSP00000300086	9606.ENSP00000274606	0	0	0	0	0.059	0	0	0.491	0.500
FKBP1A	ENO1	4446979	4433634	9606.ENSP00000383003	9606.ENSP00000234590	0	0	0	0	0.096	0.363	0	0.201	0.500
ATP5C1	ENO1	4441891	4433634	9606.ENSP00000349142	9606.ENSP00000234590	0.110	0	0	0	0.310	0	0	0.251	0.499
APRT	ENO1	4445041	4433634	9606.ENSP00000367615	9606.ENSP00000234590	0.139	0	0	0	0.224	0	0	0.311	0.499
SYNCRIP	HNRNPH3	4443358	4435656	9606.ENSP00000358635	9606.ENSP00000265866	0	0	0	0	0.486	0	0	0.063	0.498
RPSA	PDHB	4441585	4438304	9606.ENSP00000346067	9606.ENSP00000307241	0	0	0	0	0.192	0.387	0	0.068	0.498
HSPA1A	TTC1	4444600	4433530	9606.ENSP00000364802	9606.ENSP00000231238	0	0	0	0	0.061	0.294	0	0.302	0.497
DHX9	SETX	4442908	4433294	9606.ENSP00000356520	9606.ENSP00000224140	0	0	0	0	0.097	0.160	0	0.390	0.497
ATP5G2	MDH2	4446264	4439895	9606.ENSP00000377878	9606.ENSP00000327070	0.045	0	0	0	0.441	0	0	0.133	0.497
LSP1	ADAR	4445595	4443107	9606.ENSP00000371194	9606.ENSP00000357459	0	0	0	0	0	0	0	0.497	0.497
LAMP2	RB1CC1	4448485	4432608	9606.ENSP00000408411	9606.ENSP00000025008	0	0	0	0	0	0	0	0.497	0.497
UQCRQ	PSMB6	4445100	4435950	9606.ENSP00000367939	9606.ENSP00000270586	0	0	0	0	0.457	0	0	0.108	0.495
GSTO1	UQCRFS1	4443372	4438219	9606.ENSP00000358727	9606.ENSP00000306397	0	0	0	0	0.107	0.419	0	0.102	0.494
HIGD2A	COX6A1	4436161	4433467	9606.ENSP00000274787	9606.ENSP00000229379	0	0	0	0	0.139	0.321	0	0.204	0.494
NDUFA1	COX6A1	4443745	4433467	9606.ENSP00000360492	9606.ENSP00000229379	0	0	0	0	0.353	0	0	0.250	0.494
RANBP2	NHP2	4436527	4436148	9606.ENSP00000283195	9606.ENSP00000274606	0	0	0	0	0.231	0.265	0	0.177	0.494
SAFB	DHX9	4450849	4442908	9606.ENSP00000467423	9606.ENSP00000356520	0	0	0	0	0.440	0	0	0.133	0.494
CCDC12	SNRPA1	4436957	4434347	9606.ENSP00000292314	9606.ENSP00000254193	0	0	0	0	0.062	0.483	0	0	0.494
ATP5C1	HINT1	4441891	4438030	9606.ENSP00000349142	9606.ENSP00000304229	0	0	0	0	0.494	0	0	0	0.494
RAN	ILF2	4450191	4442589	9606.ENSP00000446215	9606.ENSP00000355011	0	0	0	0	0.450	0	0	0.115	0.493
EIF4E	SRSF6	4449328	4433875	9606.ENSP00000425561	9606.ENSP00000244020	0	0	0	0	0.089	0.176	0	0.377	0.492
SNRPA1	PSMA2	4434347	4433278	9606.ENSP00000254193	9606.ENSP00000223321	0	0	0	0	0.285	0.238	0	0.141	0.491
PRKDC	RANBP2	4438858	4436527	9606.ENSP00000313420	9606.ENSP00000283195	0	0	0	0	0.110	0.412	0	0.102	0.490
TMEM33	PDHB	4449217	4438304	9606.ENSP00000422473	9606.ENSP00000307241	0	0	0	0	0	0.180	0	0.403	0.489
DHX9	RPSA	4442908	4441585	9606.ENSP00000356520	9606.ENSP00000346067	0	0	0	0	0.254	0.305	0	0.093	0.489
UBE2L3	RNF7	4448147	4436081	9606.ENSP00000400906	9606.ENSP00000273480	0	0	0	0	0.062	0.262	0	0.321	0.489
NHP2	SEC61B	4436148	4433288	9606.ENSP00000274606	9606.ENSP00000223641	0	0	0	0	0.177	0.405	0	0	0.489
CCT4	HSPA1A	4446274	4444600	9606.ENSP00000377958	9606.ENSP00000364802	0.045	0	0	0	0.165	0.262	0	0.235	0.489
HIGD1A	COX6A1	4448007	4433467	9606.ENSP00000398064	9606.ENSP00000229379	0	0	0	0	0.114	0.321	0	0.218	0.488
ATG12	OPTN	4449317	4445111	9606.ENSP00000425107	9606.ENSP00000368022	0	0	0	0	0	0	0	0.488	0.488
ALYREF	DDX17	4449181	4446598	9606.ENSP00000421592	9606.ENSP00000380033	0	0	0	0	0.184	0.266	0	0.214	0.488
CCT4	PSMB6	4446274	4435950	9606.ENSP00000377958	9606.ENSP00000270586	0	0	0	0	0.488	0	0	0	0.488
EML4	RANBP2	4439385	4436527	9606.ENSP00000320663	9606.ENSP00000283195	0	0	0	0	0.061	0.111	0	0.436	0.488
DDX17	ILF2	4446598	4442589	9606.ENSP00000380033	9606.ENSP00000355011	0	0	0	0	0.172	0	0	0.406	0.487
G3BP1	HSPA4	4446228	4437917	9606.ENSP00000377681	9606.ENSP00000302961	0	0	0	0	0.200	0.129	0	0.322	0.487
OAZ1	AMD1	4451069	4443213	9606.ENSP00000473381	9606.ENSP00000357880	0	0	0	0	0	0	0	0.487	0.487
CD48	LCP1	4451851	4446831	9606.ENSP00000484431	9606.ENSP00000381581	0	0	0	0	0.468	0	0	0.076	0.487
AP1G1	GGA2	4446158	4438738	9606.ENSP00000377148	9606.ENSP00000311962	0	0	0	0.564	0.061	0	0.360	0.441	0.487
EIF1AX	PSMA2	4445241	4433278	9606.ENSP00000368927	9606.ENSP00000223321	0	0	0.268	0	0.199	0	0	0.195	0.486
DHX9	CHD4	4442908	4441937	9606.ENSP00000356520	9606.ENSP00000349508	0	0	0	0	0.352	0.133	0	0.159	0.486
SRSF10	YTHDF2	4449097	4444264	9606.ENSP00000420195	9606.ENSP00000362918	0	0	0	0	0.101	0	0	0.452	0.486
THUMPD1	NHP2	4445534	4436148	9606.ENSP00000370741	9606.ENSP00000274606	0	0	0	0	0.483	0	0	0.048	0.486
NDUFA1	SOD1	4443745	4435927	9606.ENSP00000360492	9606.ENSP00000270142	0	0	0	0	0.385	0	0	0.198	0.486
PTPN22	GPR29	4442291	4441381	9606.ENSP00000352833	9606.ENSP00000343952	0	0	0	0	0.064	0	0	0.473	0.485
SARNP	LSM3	4440807	4437830	9606.ENSP00000337632	9606.ENSP00000302160	0	0	0	0	0.485	0	0	0	0.485
BTF3	C14orf166	4445420	4434928	9606.ENSP00000369965	9606.ENSP00000261700	0	0	0	0	0.383	0	0	0.201	0.485
WDR43	SYNCRIP	4447102	4443358	9606.ENSP00000384302	9606.ENSP00000358635	0	0	0	0	0.485	0	0	0	0.485
DDX17	DNAJC9	4446598	4444062	9606.ENSP00000380033	9606.ENSP00000362041	0	0	0	0	0.048	0	0	0.480	0.484
FKBP1A	BOLA2B	4446979	4438250	9606.ENSP00000383003	9606.ENSP00000306752	0	0	0	0	0.061	0.389	0	0.173	0.484
NHP2	PSMB6	4436148	4435950	9606.ENSP00000274606	9606.ENSP00000270586	0	0	0	0	0.484	0	0	0	0.484
RPL8	PSMA2	4435108	4433278	9606.ENSP00000262584	9606.ENSP00000223321	0	0	0.289	0	0.304	0	0	0	0.484
G3BP1	DHX9	4446228	4442908	9606.ENSP00000377681	9606.ENSP00000356520	0	0	0	0	0.125	0.185	0	0.334	0.484
DDX17	LSM7	4446598	4434242	9606.ENSP00000380033	9606.ENSP00000252622	0	0	0	0	0.068	0.327	0	0.241	0.483
ARPC1B	EVL	4447620	4446090	9606.ENSP00000389631	9606.ENSP00000376652	0	0	0	0	0.061	0	0	0.472	0.483
EIF4E	DDIT4	4449328	4438316	9606.ENSP00000425561	9606.ENSP00000307305	0	0	0	0	0	0	0	0.482	0.482
POLE3	NHP2	4444334	4436148	9606.ENSP00000363286	9606.ENSP00000274606	0	0	0	0	0.482	0	0	0	0.482
TOP2B	POLE3	4447941	4444334	9606.ENSP00000396704	9606.ENSP00000363286	0	0	0	0	0.063	0.469	0	0	0.481
PRPF39	MIS18BP1	4441785	4438540	9606.ENSP00000348010	9606.ENSP00000309790	0	0	0	0	0.108	0	0	0.443	0.481
ALYREF	UBE2I	4449181	4441792	9606.ENSP00000421592	9606.ENSP00000348056	0	0	0	0	0.174	0.387	0	0.055	0.480
TRA2B	WDR43	4448854	4447102	9606.ENSP00000416959	9606.ENSP00000384302	0	0	0	0	0.480	0	0	0	0.480
OPTN	RB1CC1	4445111	4432608	9606.ENSP00000368022	9606.ENSP00000025008	0	0	0	0	0	0	0	0.480	0.480
RANBP2	UBE2B	4436527	4435585	9606.ENSP00000283195	9606.ENSP00000265339	0	0	0	0	0.064	0.375	0	0.182	0.479
EIF3I	C14orf166	4444219	4434928	9606.ENSP00000362688	9606.ENSP00000261700	0	0	0	0	0.479	0	0	0	0.479
TANK	OPTN	4446069	4445111	9606.ENSP00000376505	9606.ENSP00000368022	0	0	0	0	0	0	0	0.479	0.479
WDR43	DHX9	4447102	4442908	9606.ENSP00000384302	9606.ENSP00000356520	0	0	0	0	0.371	0.187	0	0.062	0.479
RPL10A	PSMA2	4444285	4433278	9606.ENSP00000363018	9606.ENSP00000223321	0	0	0	0	0.220	0	0	0.359	0.479
CCT4	AP1G1	4446274	4446158	9606.ENSP00000377958	9606.ENSP00000377148	0	0	0	0	0	0	0	0.479	0.479
SAFB	CHD4	4450849	4441937	9606.ENSP00000467423	9606.ENSP00000349508	0	0	0	0	0.316	0	0	0.269	0.479
RAN	PSMD8	4450191	4432854	9606.ENSP00000446215	9606.ENSP00000215071	0	0	0	0	0.478	0	0	0.041	0.478
KDM5A	ING3	4446946	4439378	9606.ENSP00000382688	9606.ENSP00000320566	0	0	0	0	0	0.209	0	0.368	0.478
BLOC1S1	ATP5E	4450232	4433873	9606.ENSP00000447537	9606.ENSP00000243997	0	0	0	0	0.477	0	0	0	0.477
MOB1A	SLK	4446491	4443382	9606.ENSP00000379364	9606.ENSP00000358770	0	0	0	0	0	0	0	0.477	0.477
UQCRQ	CHCHD7	4445100	4438221	9606.ENSP00000367939	9606.ENSP00000306425	0	0	0	0	0	0	0	0.476	0.476
GDI2	ENO1	4445338	4433634	9606.ENSP00000369538	9606.ENSP00000234590	0	0	0	0	0.141	0.063	0	0.402	0.476
SRSF10	HNRNPH3	4449097	4435656	9606.ENSP00000420195	9606.ENSP00000265866	0	0	0	0	0.204	0.165	0	0.273	0.475
SOD2	ISCA1	4450194	4444659	9606.ENSP00000446252	9606.ENSP00000365159	0.167	0	0	0	0.063	0	0	0.381	0.475
FUBP1	ILF2	4443616	4442589	9606.ENSP00000359804	9606.ENSP00000355011	0	0	0	0	0.442	0	0	0.099	0.475
DDX24	DPY30	4451587	4441561	9606.ENSP00000481495	9606.ENSP00000345837	0	0	0	0	0	0	0	0.475	0.475
SRP9	LSM3	4438111	4437830	9606.ENSP00000305230	9606.ENSP00000302160	0	0	0	0	0.366	0	0	0.204	0.474
BTG2	PDCD4	4436873	4436360	9606.ENSP00000290551	9606.ENSP00000280154	0	0	0	0	0	0	0	0.473	0.473
THUMPD1	GSTO1	4445534	4443372	9606.ENSP00000370741	9606.ENSP00000358727	0	0	0	0	0	0	0	0.473	0.473
CCT4	C14orf166	4446274	4434928	9606.ENSP00000377958	9606.ENSP00000261700	0	0	0	0	0.473	0	0	0	0.473
EIF4EBP2	EIF4A3	4444135	4435883	9606.ENSP00000362314	9606.ENSP00000269349	0	0	0	0	0	0.050	0	0.468	0.473
ACTR2	TAGLN2	4444985	4443033	9606.ENSP00000367220	9606.ENSP00000357076	0	0	0	0	0.107	0.158	0	0.354	0.472
DDX3X	UBE2I	4446966	4441792	9606.ENSP00000382840	9606.ENSP00000348056	0	0	0	0	0.067	0.056	0	0.448	0.472
TNFRSF1B	ADAR	4444700	4443107	9606.ENSP00000365435	9606.ENSP00000357459	0	0	0	0	0.059	0	0	0.462	0.472
RAN	C14orf166	4450191	4434928	9606.ENSP00000446215	9606.ENSP00000261700	0	0	0	0	0.472	0	0	0	0.472
UBE2L3	ANAPC11	4448147	4441990	9606.ENSP00000400906	9606.ENSP00000349957	0	0	0	0	0.087	0.262	0	0.279	0.472
HIF1A	NFE2L2	4449842	4446632	9606.ENSP00000437955	9606.ENSP00000380252	0	0	0	0	0.152	0	0	0.401	0.470
NDUFC1	C14orf2	4449976	4448197	9606.ENSP00000441126	9606.ENSP00000401770	0	0	0	0	0.470	0	0	0	0.470
