#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SEC11C	SEC61B	4450883	4433288	9606.ENSP00000468633	9606.ENSP00000223641	0	0	0	0	0.919	0	0.900	0.365	0.994
ATP5G2	ATP5G3	4446264	4436602	9606.ENSP00000377878	9606.ENSP00000284727	0	0	0.448	0.968	0.075	0.944	0.900	0.931	0.994
ATP5J	ATP5C1	4447621	4441891	9606.ENSP00000389649	9606.ENSP00000349142	0	0	0	0	0.876	0.077	0.900	0.510	0.993
SNRPN	SNRPB2	4446975	4433966	9606.ENSP00000382972	9606.ENSP00000246071	0	0	0	0	0.203	0.907	0.900	0.221	0.993
PGAM1	ENO1	4443642	4433634	9606.ENSP00000359991	9606.ENSP00000234590	0.073	0	0	0	0.616	0.395	0.900	0.749	0.993
MRPL33	MRPS18C	4437235	4437158	9606.ENSP00000296102	9606.ENSP00000295491	0	0	0	0	0.259	0.910	0.900	0.126	0.993
EIF4A3	SNRPB2	4435883	4433966	9606.ENSP00000269349	9606.ENSP00000246071	0	0	0	0	0.229	0.916	0.900	0.062	0.993
EIF3M	RPL8	4449770	4435108	9606.ENSP00000436049	9606.ENSP00000262584	0	0	0	0	0.932	0	0.900	0	0.992
PSMB10	PSMD8	4442129	4432854	9606.ENSP00000351314	9606.ENSP00000215071	0	0	0	0	0.481	0.732	0.900	0.530	0.992
AHNAK	S100A10	4444989	4443194	9606.ENSP00000367263	9606.ENSP00000357801	0	0	0	0	0.154	0.970	0	0.721	0.992
NDUFC1	NDUFA13	4449976	4449261	9606.ENSP00000441126	9606.ENSP00000423673	0	0	0	0	0.226	0.870	0.900	0.358	0.992
UQCRQ	COX6A1	4445100	4433467	9606.ENSP00000367939	9606.ENSP00000229379	0	0	0	0	0.862	0.732	0.540	0.619	0.992
CD47	THBS1	4442657	4434771	9606.ENSP00000355361	9606.ENSP00000260356	0	0	0	0	0	0.379	0.900	0.890	0.992
VDAC2	VDAC1	4443964	4435583	9606.ENSP00000361635	9606.ENSP00000265333	0	0	0	0.978	0.555	0.819	0.900	0.931	0.991
ARF1	AP1G1	4449926	4446158	9606.ENSP00000440005	9606.ENSP00000377148	0	0	0	0	0	0.868	0.900	0.389	0.991
PGK1	ENO1	4444160	4433634	9606.ENSP00000362413	9606.ENSP00000234590	0.111	0	0.351	0	0.593	0.851	0	0.800	0.991
SNRPN	LSM3	4446975	4437830	9606.ENSP00000382972	9606.ENSP00000302160	0	0	0	0	0.225	0.798	0.900	0.498	0.991
EIF1AX	RPS17	4445241	4441582	9606.ENSP00000368927	9606.ENSP00000346046	0	0	0	0	0.570	0.809	0.900	0.057	0.991
MRPL33	MRPL51	4437235	4433450	9606.ENSP00000296102	9606.ENSP00000229238	0	0	0	0	0.275	0.818	0.900	0.407	0.991
SNRPA1	SNRPC	4434347	4433898	9606.ENSP00000254193	9606.ENSP00000244520	0	0	0	0	0.306	0.742	0.900	0.563	0.991
EIF4E	EIF4EBP2	4449328	4444135	9606.ENSP00000425561	9606.ENSP00000362314	0	0	0	0	0	0.901	0	0.914	0.991
PGK1	PGAM1	4444160	4443642	9606.ENSP00000362413	9606.ENSP00000359991	0	0	0	0	0.567	0.186	0.900	0.753	0.990
RPS15A	SRP9	4439216	4438111	9606.ENSP00000318646	9606.ENSP00000305230	0	0	0	0	0.227	0.876	0.900	0.146	0.990
WASF2	ACTR2	4451760	4444985	9606.ENSP00000483313	9606.ENSP00000367220	0	0	0	0	0.063	0.461	0.900	0.830	0.990
ATP5C1	NDUFB9	4441891	4436240	9606.ENSP00000349142	9606.ENSP00000276689	0	0	0	0	0.914	0.817	0	0.422	0.990
CHMP4A	CHMP2B	4439672	4435315	9606.ENSP00000324205	9606.ENSP00000263780	0	0	0	0	0.147	0.391	0.900	0.835	0.990
PSMB10	PSME2	4442129	4432984	9606.ENSP00000351314	9606.ENSP00000216802	0	0	0	0	0.626	0.299	0.900	0.690	0.990
RAB1A	RAB7A	4447492	4435545	9606.ENSP00000387286	9606.ENSP00000265062	0	0	0.437	0.851	0.396	0.823	0.900	0.823	0.990
NDUFA13	UQCRFS1	4449261	4438219	9606.ENSP00000423673	9606.ENSP00000306397	0	0	0	0	0.641	0.960	0	0.402	0.990
TOP2B	SUPT16H	4447941	4432946	9606.ENSP00000396704	9606.ENSP00000216297	0	0	0	0	0.165	0.833	0.900	0.307	0.989
RPSA	SRP9	4441585	4438111	9606.ENSP00000346067	9606.ENSP00000305230	0	0	0	0	0.123	0.888	0.900	0.091	0.989
EIF1AX	RPSA	4445241	4441585	9606.ENSP00000368927	9606.ENSP00000346067	0.167	0	0	0	0.328	0.795	0.900	0.224	0.989
EIF4A3	SNW1	4435883	4434897	9606.ENSP00000269349	9606.ENSP00000261531	0	0	0	0	0.121	0.878	0.900	0.152	0.989
STRAP	SMN1	4447735	4445441	9606.ENSP00000392270	9606.ENSP00000370083	0	0	0	0	0.081	0.764	0.900	0.584	0.989
PRPF40A	SNRPC	4447382	4433898	9606.ENSP00000386458	9606.ENSP00000244520	0	0	0	0	0.286	0.383	0.900	0.797	0.989
NASP	ASF1A	4434413	4433475	9606.ENSP00000255120	9606.ENSP00000229595	0	0	0	0	0.522	0.924	0	0.728	0.989
SNRPN	LSM7	4446975	4434242	9606.ENSP00000382972	9606.ENSP00000252622	0	0	0	0	0.170	0.798	0.900	0.453	0.989
RSF1	SMARCA5	4438702	4436522	9606.ENSP00000311513	9606.ENSP00000283131	0	0	0	0	0.067	0.472	0.900	0.802	0.989
IFITM2	IFITM3	4451879	4446948	9606.ENSP00000484689	9606.ENSP00000382707	0	0	0	0.981	0.892	0	0.900	0.807	0.988
STAT2	IFNAR1	4439022	4435926	9606.ENSP00000315768	9606.ENSP00000270139	0	0	0	0	0.062	0.388	0.900	0.825	0.988
RAB8B	RAB7A	4438817	4435545	9606.ENSP00000312734	9606.ENSP00000265062	0	0	0.438	0.851	0.100	0.864	0.900	0.764	0.988
NOP56	RPS15A	4445513	4439216	9606.ENSP00000370589	9606.ENSP00000318646	0.079	0	0	0	0.209	0.861	0.900	0.042	0.988
ATF4	XBP1	4440736	4432900	9606.ENSP00000336790	9606.ENSP00000216037	0	0	0	0	0.077	0.093	0.800	0.937	0.988
CFL1	RHOA	4449639	4448110	9606.ENSP00000432660	9606.ENSP00000400175	0	0	0	0	0.118	0.085	0.900	0.877	0.988
RHOG	ELMO1	4440958	4438759	9606.ENSP00000339467	9606.ENSP00000312185	0	0	0	0	0.061	0.504	0.900	0.786	0.988
PSMA2	PSME2	4433278	4432984	9606.ENSP00000223321	9606.ENSP00000216802	0	0	0	0	0.170	0.822	0.900	0.292	0.988
EIF3C	RPS15A	4440376	4439216	9606.ENSP00000332604	9606.ENSP00000318646	0	0	0	0	0.525	0.734	0.900	0.188	0.988
RAB8A	RAB7A	4437702	4435545	9606.ENSP00000300935	9606.ENSP00000265062	0	0	0.439	0.842	0.077	0.855	0.900	0.838	0.988
PTPN22	LCK	4442291	4440823	9606.ENSP00000352833	9606.ENSP00000337825	0	0	0	0	0.113	0.456	0.900	0.766	0.987
TMEM258	DAD1	4450075	4434135	9606.ENSP00000443216	9606.ENSP00000250498	0	0	0	0	0.913	0.118	0.720	0.478	0.987
GDI2	RAB7A	4445338	4435545	9606.ENSP00000369538	9606.ENSP00000265062	0	0	0	0	0.237	0.626	0.900	0.626	0.987
EIF3I	RPS15A	4444219	4439216	9606.ENSP00000362688	9606.ENSP00000318646	0	0	0	0	0.566	0.731	0.900	0.079	0.987
RSL1D1	KRR1	4450638	4433449	9606.ENSP00000460871	9606.ENSP00000229214	0	0	0	0	0.852	0.792	0	0.628	0.987
SRPR	SRP9	4439973	4438111	9606.ENSP00000328023	9606.ENSP00000305230	0	0	0	0	0.058	0.651	0.900	0.666	0.987
SRP9	RPS9	4438111	4437909	9606.ENSP00000305230	9606.ENSP00000302896	0	0	0	0	0.095	0.877	0.900	0	0.987
CNOT7	BTG2	4442644	4436873	9606.ENSP00000355279	9606.ENSP00000290551	0	0	0	0	0.055	0.751	0.900	0.530	0.987
HIF1A	STAT3	4449842	4435468	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0.061	0.434	0.900	0.781	0.986
ALYREF	PCF11	4449181	4437472	9606.ENSP00000421592	9606.ENSP00000298281	0	0	0	0	0.098	0.522	0.900	0.723	0.986
SNRPN	SF3B1	4446975	4440663	9606.ENSP00000382972	9606.ENSP00000335321	0	0	0	0	0.052	0.828	0.900	0.268	0.986
PSMC1	PSME2	4434851	4432984	9606.ENSP00000261303	9606.ENSP00000216802	0	0	0	0	0.110	0.817	0.900	0.280	0.986
DPY30	KMT2C	4441561	4435027	9606.ENSP00000345837	9606.ENSP00000262189	0	0	0	0	0	0.473	0.900	0.756	0.986
UQCRQ	NDUFA1	4445100	4443745	9606.ENSP00000367939	9606.ENSP00000360492	0	0	0	0	0.807	0.829	0	0.617	0.986
UQCRQ	NDUFB10	4445100	4435837	9606.ENSP00000367939	9606.ENSP00000268668	0	0	0	0	0.870	0.829	0	0.421	0.986
UQCRFS1	NDUFB9	4438219	4436240	9606.ENSP00000306397	9606.ENSP00000276689	0	0	0	0	0.861	0.829	0	0.470	0.986
RPS17	SRP9	4441582	4438111	9606.ENSP00000346046	9606.ENSP00000305230	0	0	0	0	0.124	0.832	0.900	0.110	0.985
IRF4	STAT3	4445477	4435468	9606.ENSP00000370343	9606.ENSP00000264657	0	0	0	0	0	0.299	0.900	0.805	0.985
ATP5J	ATP5G2	4447621	4446264	9606.ENSP00000389649	9606.ENSP00000377878	0	0	0	0	0.479	0.653	0.900	0.311	0.985
BLOC1S1	BLOC1S6	4450232	4433120	9606.ENSP00000447537	9606.ENSP00000220531	0	0	0	0	0	0.270	0.900	0.817	0.985
MCL1	STAT3	4443243	4435468	9606.ENSP00000358022	9606.ENSP00000264657	0	0	0	0	0.064	0.084	0.900	0.854	0.985
OPTN	RAB8A	4445111	4437702	9606.ENSP00000368022	9606.ENSP00000300935	0	0	0	0	0	0.379	0.900	0.782	0.985
ATP5G3	ATP5E	4436602	4433873	9606.ENSP00000284727	9606.ENSP00000243997	0	0	0	0	0.168	0.732	0.900	0.446	0.985
ATP5A1	VDAC1	4446852	4435583	9606.ENSP00000381736	9606.ENSP00000265333	0	0	0	0	0.402	0.467	0.900	0.605	0.985
PPP1R2	PPP1CA	4451862	4439814	9606.ENSP00000484580	9606.ENSP00000326031	0	0	0	0	0.049	0.898	0.540	0.720	0.985
LCK	CD3D	4440823	4437689	9606.ENSP00000337825	9606.ENSP00000300692	0	0	0	0	0.739	0.050	0.900	0.479	0.985
RPS9	KRR1	4437909	4433449	9606.ENSP00000302896	9606.ENSP00000229214	0	0	0	0	0.308	0.769	0.900	0.207	0.985
SNRPN	EIF4A3	4446975	4435883	9606.ENSP00000382972	9606.ENSP00000269349	0	0	0	0	0.356	0.779	0.900	0.096	0.985
MRPS18C	MRPL51	4437158	4433450	9606.ENSP00000295491	9606.ENSP00000229238	0	0	0	0	0.213	0.824	0.900	0	0.984
SRPR	RPL8	4439973	4435108	9606.ENSP00000328023	9606.ENSP00000262584	0.151	0	0	0	0.096	0.674	0.900	0.464	0.984
EIF1AX	EIF3I	4445241	4444219	9606.ENSP00000368927	9606.ENSP00000362688	0	0	0	0	0.327	0.731	0.900	0.227	0.984
TOP2B	BAZ1B	4447941	4441256	9606.ENSP00000396704	9606.ENSP00000342434	0	0	0	0	0.108	0.840	0.900	0.054	0.984
RANBP1	NUTF2	4448185	4433066	9606.ENSP00000401564	9606.ENSP00000219169	0	0	0	0	0.180	0.178	0.900	0.793	0.984
SSR1	SEC61B	4433913	4433288	9606.ENSP00000244763	9606.ENSP00000223641	0	0	0	0	0.536	0.328	0.900	0.550	0.984
ALYREF	DHX9	4449181	4442908	9606.ENSP00000421592	9606.ENSP00000356520	0	0	0	0	0.706	0.495	0.900	0.089	0.984
ATP5G2	ATP5E	4446264	4433873	9606.ENSP00000377878	9606.ENSP00000243997	0	0	0	0	0.147	0.687	0.900	0.462	0.983
ATP1A1	ATP1B3	4450152	4436673	9606.ENSP00000445306	9606.ENSP00000286371	0	0	0	0	0.063	0.566	0.900	0.642	0.983
RPL10A	EIF3I	4444285	4444219	9606.ENSP00000363018	9606.ENSP00000362688	0	0	0	0	0.821	0	0.900	0.152	0.983
RAB1A	RAB8A	4447492	4437702	9606.ENSP00000387286	9606.ENSP00000300935	0	0	0.445	0.951	0.146	0.814	0.900	0.794	0.983
CCL4	CCL3	4451651	4451253	9606.ENSP00000482259	9606.ENSP00000477908	0	0	0	0.954	0.974	0.379	0	0.941	0.983
SERP1	SEC61B	4449084	4433288	9606.ENSP00000420076	9606.ENSP00000223641	0	0	0	0	0.739	0.294	0.900	0.200	0.983
NOP56	RPS9	4445513	4437909	9606.ENSP00000370589	9606.ENSP00000302896	0	0	0	0	0.219	0.775	0.900	0.146	0.983
PRPF40A	SF3B1	4447382	4440663	9606.ENSP00000386458	9606.ENSP00000335321	0	0	0	0	0.457	0.195	0.900	0.666	0.983
MRPL57	MRPL51	4438628	4433450	9606.ENSP00000310726	9606.ENSP00000229238	0	0	0	0	0.132	0.827	0.900	0	0.983
EIF3I	RPS17	4444219	4441582	9606.ENSP00000362688	9606.ENSP00000346046	0	0	0	0	0.430	0.731	0.900	0.059	0.983
ALYREF	NXT1	4449181	4434402	9606.ENSP00000421592	9606.ENSP00000254998	0	0	0	0	0.108	0.373	0.900	0.724	0.982
SARNP	THOC2	4440807	4433949	9606.ENSP00000337632	9606.ENSP00000245838	0	0	0	0	0.246	0.107	0.900	0.769	0.982
SF3B1	RBM22	4440663	4432775	9606.ENSP00000335321	9606.ENSP00000199814	0	0	0	0	0.087	0.651	0.900	0.491	0.981
MRPS6	MRPL51	4446909	4433450	9606.ENSP00000382250	9606.ENSP00000229238	0	0	0	0	0.141	0.800	0.900	0	0.981
PRPF40A	SNRPA1	4447382	4434347	9606.ENSP00000386458	9606.ENSP00000254193	0	0	0	0	0.304	0.457	0.900	0.579	0.981
RAN	KPNA2	4450191	4449870	9606.ENSP00000446215	9606.ENSP00000438483	0	0	0	0	0.211	0.472	0.900	0.600	0.981
SET	GZMA	4444000	4436124	9606.ENSP00000361777	9606.ENSP00000274306	0	0	0	0	0	0.379	0.900	0.720	0.981
CWC15	SNRPN	4451135	4446975	9606.ENSP00000475615	9606.ENSP00000382972	0	0	0	0	0.098	0.798	0.900	0.095	0.981
PARP14	DTX3L	4448954	4437247	9606.ENSP00000418194	9606.ENSP00000296161	0	0	0	0	0.887	0.328	0	0.779	0.981
MRPL57	MRPS18C	4438628	4437158	9606.ENSP00000310726	9606.ENSP00000295491	0	0	0	0	0.150	0.800	0.900	0	0.981
TPR	RANBP2	4442896	4436527	9606.ENSP00000356448	9606.ENSP00000283195	0	0	0	0	0.499	0.168	0.900	0.606	0.981
KPNA2	RANBP1	4449870	4448185	9606.ENSP00000438483	9606.ENSP00000401564	0	0	0	0	0.345	0.265	0.900	0.656	0.981
RHOA	RTN4	4448110	4440824	9606.ENSP00000400175	9606.ENSP00000337838	0	0	0	0	0.128	0.103	0.900	0.778	0.980
RAN	UBE2I	4450191	4441792	9606.ENSP00000446215	9606.ENSP00000348056	0	0	0	0	0.285	0.676	0.900	0.249	0.980
MRPL57	MRPL33	4438628	4437235	9606.ENSP00000310726	9606.ENSP00000296102	0	0	0	0	0.103	0.800	0.900	0	0.980
UQCRFS1	COX6A1	4438219	4433467	9606.ENSP00000306397	9606.ENSP00000229379	0	0	0	0	0.657	0.734	0.540	0.598	0.980
SNRPN	RBM22	4446975	4432775	9606.ENSP00000382972	9606.ENSP00000199814	0	0	0	0	0.063	0.798	0.900	0.092	0.980
PCF11	THOC2	4437472	4433949	9606.ENSP00000298281	9606.ENSP00000245838	0	0	0	0	0.136	0.165	0.900	0.756	0.980
TLK1	ASF1A	4448593	4433475	9606.ENSP00000411099	9606.ENSP00000229595	0	0	0	0	0.173	0.882	0	0.819	0.980
NDUFA13	UQCRQ	4449261	4445100	9606.ENSP00000423673	9606.ENSP00000367939	0	0	0	0	0.880	0.830	0	0.138	0.980
EIF3L	RPS17	4452102	4441582	9606.ENSP00000485663	9606.ENSP00000346046	0	0	0	0	0.143	0.731	0.900	0.263	0.980
RABEP1	GGA2	4450158	4438738	9606.ENSP00000445408	9606.ENSP00000311962	0	0	0	0	0.055	0.592	0.900	0.525	0.979
CWC15	RBM17	4451135	4447560	9606.ENSP00000475615	9606.ENSP00000388638	0	0	0	0	0.215	0.761	0.900	0.042	0.979
MRPS6	MRPL57	4446909	4438628	9606.ENSP00000382250	9606.ENSP00000310726	0	0	0	0	0.068	0.800	0.900	0	0.979
ATP5J	UQCRQ	4447621	4445100	9606.ENSP00000389649	9606.ENSP00000367939	0	0	0	0	0.966	0	0	0.408	0.979
SARNP	FYTTD1	4440807	4433803	9606.ENSP00000337632	9606.ENSP00000241502	0	0	0	0	0.137	0.122	0.900	0.761	0.979
ZNF207	BUB3	4446301	4443208	9606.ENSP00000378165	9606.ENSP00000357858	0	0	0	0	0.147	0.866	0	0.837	0.979
EP300	NR3C1	4435224	4433539	9606.ENSP00000263253	9606.ENSP00000231509	0	0	0	0	0.062	0.574	0.900	0.543	0.979
RPS15A	KRR1	4439216	4433449	9606.ENSP00000318646	9606.ENSP00000229214	0	0	0	0	0.117	0.784	0.900	0	0.979
EEF1B2	RPL10A	4445998	4444285	9606.ENSP00000376056	9606.ENSP00000363018	0.042	0	0	0	0.975	0.059	0	0.172	0.979
SNRPN	SNW1	4446975	4434897	9606.ENSP00000382972	9606.ENSP00000261531	0	0	0	0	0.064	0.794	0.900	0.076	0.979
EIF3L	RPS15A	4452102	4439216	9606.ENSP00000485663	9606.ENSP00000318646	0	0	0	0	0.265	0.731	0.900	0	0.978
BUB3	ANAPC11	4443208	4441990	9606.ENSP00000357858	9606.ENSP00000349957	0	0	0	0	0.125	0.050	0.900	0.767	0.978
ATG12	SQSTM1	4449317	4445887	9606.ENSP00000425107	9606.ENSP00000374455	0	0	0	0	0.046	0	0.900	0.790	0.978
WIPF1	ACTR2	4446038	4444985	9606.ENSP00000376330	9606.ENSP00000367220	0	0	0	0	0.062	0.268	0.900	0.717	0.978
RAN	EIF1AX	4450191	4445241	9606.ENSP00000446215	9606.ENSP00000368927	0	0	0	0	0.266	0.971	0	0	0.978
CWC15	SF3B1	4451135	4440663	9606.ENSP00000475615	9606.ENSP00000335321	0	0	0	0	0.263	0.651	0.900	0.218	0.977
RANBP2	NUTF2	4436527	4433066	9606.ENSP00000283195	9606.ENSP00000219169	0	0	0	0	0.180	0.260	0.900	0.679	0.977
RBM17	RBM5	4447560	4441303	9606.ENSP00000388638	9606.ENSP00000343054	0	0	0	0	0.118	0.549	0.900	0.499	0.977
ALYREF	SARNP	4449181	4440807	9606.ENSP00000421592	9606.ENSP00000337632	0	0	0	0	0.377	0	0.900	0.661	0.977
AP1G1	AP3S1	4446158	4439757	9606.ENSP00000377148	9606.ENSP00000325369	0	0	0	0	0.062	0.306	0.900	0.701	0.977
SSH2	CFL1	4450129	4449639	9606.ENSP00000444743	9606.ENSP00000432660	0	0	0	0	0.055	0.409	0.800	0.823	0.977
SNRPB	SMN1	4448654	4445441	9606.ENSP00000412566	9606.ENSP00000370083	0	0	0	0	0.220	0.578	0.900	0.390	0.977
STAT3	EP300	4435468	4435224	9606.ENSP00000264657	9606.ENSP00000263253	0	0	0	0	0.061	0.472	0.900	0.587	0.976
LCK	STAT3	4440823	4435468	9606.ENSP00000337825	9606.ENSP00000264657	0	0	0	0	0	0.555	0.900	0.517	0.976
RPS17	EIF3C	4441582	4440376	9606.ENSP00000346046	9606.ENSP00000332604	0	0	0	0	0.132	0.734	0.900	0.094	0.976
S100A6	CACYBP	4443160	4442938	9606.ENSP00000357709	9606.ENSP00000356652	0	0	0	0	0	0.818	0	0.870	0.975
STAT2	IRF1	4439022	4433930	9606.ENSP00000315768	9606.ENSP00000245414	0	0	0	0	0.174	0	0.900	0.723	0.975
EIF4A3	THOC2	4435883	4433949	9606.ENSP00000269349	9606.ENSP00000245838	0	0	0	0	0.171	0.539	0.900	0.437	0.975
DNAJB11	HSP90B1	4448735	4437604	9606.ENSP00000414398	9606.ENSP00000299767	0	0	0	0	0.913	0.186	0	0.681	0.975
EIF3L	RPL22	4452102	4441587	9606.ENSP00000485663	9606.ENSP00000346088	0	0	0	0	0.711	0	0.900	0.176	0.974
UQCRQ	ATP5E	4445100	4433873	9606.ENSP00000367939	9606.ENSP00000243997	0	0	0	0	0.964	0	0	0.307	0.974
EIF4E	RHEB	4449328	4435025	9606.ENSP00000425561	9606.ENSP00000262187	0	0	0	0	0.063	0	0.900	0.748	0.974
PTGES3	HSPA1A	4451634	4444600	9606.ENSP00000482075	9606.ENSP00000364802	0	0	0	0	0.254	0.393	0.900	0.502	0.974
VDAC2	TOMM20	4443964	4442701	9606.ENSP00000361635	9606.ENSP00000355566	0	0	0	0	0.188	0.310	0.900	0.581	0.973
NCOA3	NR3C1	4443859	4433539	9606.ENSP00000361066	9606.ENSP00000231509	0	0	0	0	0	0.509	0.900	0.495	0.973
TRA2B	DHX9	4448854	4442908	9606.ENSP00000416959	9606.ENSP00000356520	0	0	0	0	0.643	0.185	0.900	0.193	0.973
SF3B1	RBM25	4440663	4434986	9606.ENSP00000335321	9606.ENSP00000261973	0	0	0	0	0.586	0.730	0	0.781	0.973
SPCS3	SEC61B	4449402	4433288	9606.ENSP00000427463	9606.ENSP00000223641	0	0	0	0	0.441	0	0.900	0.556	0.973
PSMB6	PSME2	4435950	4432984	9606.ENSP00000270586	9606.ENSP00000216802	0	0	0	0	0.254	0.270	0.900	0.566	0.973
PDCL3	CCT7	4435405	4434598	9606.ENSP00000264254	9606.ENSP00000258091	0	0	0	0	0.188	0.963	0	0.178	0.973
EIF1AX	EIF3C	4445241	4440376	9606.ENSP00000368927	9606.ENSP00000332604	0	0	0	0	0.121	0.620	0.900	0.291	0.973
PCF11	CPSF6	4437472	4435722	9606.ENSP00000298281	9606.ENSP00000266679	0	0	0	0	0.130	0.817	0.540	0.684	0.973
PRPF40A	SNW1	4447382	4434897	9606.ENSP00000386458	9606.ENSP00000261531	0	0	0	0	0.311	0.313	0.900	0.483	0.972
CCL5	STAT3	4451102	4435468	9606.ENSP00000474412	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.737	0.972
TRAM1	SEC61B	4435033	4433288	9606.ENSP00000262213	9606.ENSP00000223641	0	0	0	0	0.316	0.432	0.900	0.367	0.972
HIPK2	TP53INP1	4447246	4441400	9606.ENSP00000385571	9606.ENSP00000344215	0	0	0	0	0	0.379	0.900	0.594	0.972
UQCRFS1	NDUFS6	4438219	4436114	9606.ENSP00000306397	9606.ENSP00000274137	0	0	0	0	0.646	0.847	0	0.508	0.971
SARNP	EIF4A3	4440807	4435883	9606.ENSP00000337632	9606.ENSP00000269349	0	0	0	0	0.194	0.600	0.900	0.221	0.971
TOMM6	TOMM20	4446869	4442701	9606.ENSP00000381859	9606.ENSP00000355566	0	0	0	0	0.064	0	0.900	0.721	0.971
RAB8B	RAB8A	4438817	4437702	9606.ENSP00000312734	9606.ENSP00000300935	0	0	0.448	0.980	0	0.716	0.900	0.710	0.971
ALYREF	SRSF6	4449181	4433875	9606.ENSP00000421592	9606.ENSP00000244020	0	0	0	0	0.475	0.357	0.900	0.263	0.971
SYNCRIP	DHX9	4443358	4442908	9606.ENSP00000358635	9606.ENSP00000356520	0	0	0	0	0.487	0.081	0.900	0.442	0.970
EIF3M	RPL10A	4449770	4444285	9606.ENSP00000436049	9606.ENSP00000363018	0	0	0	0	0.688	0	0.900	0.127	0.970
LYN	STAT3	4449476	4435468	9606.ENSP00000428924	9606.ENSP00000264657	0	0	0	0	0.061	0.404	0.900	0.520	0.969
THOC2	FYTTD1	4433949	4433803	9606.ENSP00000245838	9606.ENSP00000241502	0	0	0	0	0.095	0.261	0.900	0.594	0.969
NOP56	CCT3	4445513	4437177	9606.ENSP00000370589	9606.ENSP00000295688	0	0	0	0	0.670	0	0.900	0.141	0.969
DDX24	KRR1	4451587	4433449	9606.ENSP00000481495	9606.ENSP00000229214	0	0	0	0	0.810	0.839	0	0.057	0.968
RSL1D1	WDR43	4450638	4447102	9606.ENSP00000460871	9606.ENSP00000384302	0	0	0	0	0.902	0.414	0	0.489	0.968
CD63	LAMP2	4450237	4448485	9606.ENSP00000447730	9606.ENSP00000408411	0	0	0	0	0.084	0	0.900	0.684	0.968
EIF4E	EIF3I	4449328	4444219	9606.ENSP00000425561	9606.ENSP00000362688	0	0	0	0	0.233	0	0.900	0.626	0.968
RHEB	RB1CC1	4435025	4432608	9606.ENSP00000262187	9606.ENSP00000025008	0	0	0	0	0	0	0.900	0.695	0.968
KRTCAP2	DAD1	4437174	4434135	9606.ENSP00000295682	9606.ENSP00000250498	0	0	0	0	0.888	0.065	0.360	0.582	0.968
HIPK2	UBE2I	4447246	4441792	9606.ENSP00000385571	9606.ENSP00000348056	0	0	0	0	0.061	0.384	0.900	0.525	0.968
UQCRQ	ATP5H	4445100	4437775	9606.ENSP00000367939	9606.ENSP00000301587	0	0	0	0	0.930	0.401	0	0.307	0.968
ATP5A1	HSPD1	4446852	4445814	9606.ENSP00000381736	9606.ENSP00000373620	0	0	0	0	0.238	0	0.900	0.604	0.967
NDUFA3	ATP5E	4448964	4433873	9606.ENSP00000418438	9606.ENSP00000243997	0	0	0	0	0.933	0	0	0.533	0.967
HSPD1	HSPA4	4445814	4437917	9606.ENSP00000373620	9606.ENSP00000302961	0.045	0	0	0	0.491	0.548	0	0.867	0.967
PRPF39	SNRPC	4441785	4433898	9606.ENSP00000348010	9606.ENSP00000244520	0	0	0	0	0.111	0.772	0.540	0.689	0.967
SRSF10	SRSF6	4449097	4433875	9606.ENSP00000420195	9606.ENSP00000244020	0	0	0	0.674	0.222	0.516	0.900	0.651	0.967
KPNA2	NUTF2	4449870	4433066	9606.ENSP00000438483	9606.ENSP00000219169	0	0	0	0	0.125	0.187	0.900	0.591	0.967
ALYREF	FYTTD1	4449181	4433803	9606.ENSP00000421592	9606.ENSP00000241502	0	0	0	0	0.087	0	0.900	0.669	0.967
DHX9	SNRPB2	4442908	4433966	9606.ENSP00000356520	9606.ENSP00000246071	0	0	0	0	0.309	0.507	0.900	0.167	0.967
TGOLN2	M6PR	4447376	4432545	9606.ENSP00000386443	9606.ENSP00000000412	0	0	0	0	0.096	0	0.900	0.669	0.967
RSL1D1	RPF1	4450638	4443596	9606.ENSP00000460871	9606.ENSP00000359688	0	0	0	0	0.857	0.731	0	0.226	0.967
RAN	H2AFV	4450191	4438410	9606.ENSP00000446215	9606.ENSP00000308405	0	0	0	0	0.669	0	0.900	0.082	0.966
ATP5A1	UQCRFS1	4446852	4438219	9606.ENSP00000381736	9606.ENSP00000306397	0	0	0	0	0.863	0	0	0.767	0.966
ATP5C1	UQCRFS1	4441891	4438219	9606.ENSP00000349142	9606.ENSP00000306397	0	0	0	0	0.924	0	0	0.581	0.966
CHD4	EP300	4441937	4435224	9606.ENSP00000349508	9606.ENSP00000263253	0	0	0	0	0.063	0.472	0.900	0.408	0.966
RPSA	KRR1	4441585	4433449	9606.ENSP00000346067	9606.ENSP00000229214	0	0	0	0	0.091	0.659	0.900	0	0.966
TPR	THOC2	4442896	4433949	9606.ENSP00000356448	9606.ENSP00000245838	0	0	0	0	0.543	0	0.900	0.314	0.965
PRPF39	SF3B1	4441785	4440663	9606.ENSP00000348010	9606.ENSP00000335321	0	0	0	0	0.843	0	0.540	0.554	0.965
